Codigo,Nombre,Marca,Estatus,Asignado a,Observaciones,Fecha Modificacion
6804,REFRIGERADOR IMBERA VR08 BLANCO,Proquip,Por revisar,,,
6805,REFRIGERADOR IMBERA VR09 BLANCO,Naresa,Por revisar,,,
6805,REFRIGERADOR IMBERA VR09 BLANCO,Equilinea,Por revisar,,,
6805,REFRIGERADOR IMBERA VR09 BLANCO,Proquip,Por revisar,,,
6806,REFRIGERADOR IMBERA VR11 BLANCO,Naresa,Por revisar,,,
6806,REFRIGERADOR IMBERA VR11 BLANCO,Equilinea,Por revisar,,,
6806,REFRIGERADOR IMBERA VR11 BLANCO,Proquip,Por revisar,,,
6807,REFRIGERADOR IMBERA VR12 BLANCO,Naresa,Por revisar,,,
6807,REFRIGERADOR IMBERA VR12 BLANCO,Equilinea,Por revisar,,,
6807,REFRIGERADOR IMBERA VR12 BLANCO,Proquip,Por revisar,,,
6808,REFRIGERADOR IMBERA VR17 BLANCO,Naresa,Por revisar,,,
6808,REFRIGERADOR IMBERA VR17 BLANCO,Equilinea,Por revisar,,,
6808,REFRIGERADOR IMBERA VR17 BLANCO,Proquip,Por revisar,,,
6809,REFRIGERADOR IMBERA VR20 BLANCO,Naresa,Por revisar,,,
6809,REFRIGERADOR IMBERA VR20 BLANCO,Equilinea,Por revisar,,,
6809,REFRIGERADOR IMBERA VR20 BLANCO,Proquip,Por revisar,,,
6810,REFRIGERADOR IMBERA VR25 BLANCO,Naresa,Por revisar,,,
6810,REFRIGERADOR IMBERA VR25 BLANCO,Equilinea,Por revisar,,,
6810,REFRIGERADOR IMBERA VR25 BLANCO,Proquip,Por revisar,,,
6811,REFRIGERADOR IMBERA VR19 2 PUERTAS BLANCO,Naresa,Por revisar,,,
6811,REFRIGERADOR IMBERA VR19 2 PUERTAS BLANCO,Equilinea,Por revisar,,,
6811,REFRIGERADOR IMBERA VR19 2 PUERTAS BLANCO,Proquip,Por revisar,,,
6812,REFRIGERADOR IMBERA VRD26 2 PUERTAS BLANCO,Naresa,Por revisar,,,
6812,REFRIGERADOR IMBERA VRD26 2 PUERTAS BLANCO,Equilinea,Por revisar,,,
6812,REFRIGERADOR IMBERA VRD26 2 PUERTAS BLANCO,Proquip,Por revisar,,,
6813,REFRIGERADOR IMBERA VRD35 2 PUERTAS BLANCO,Naresa,Por revisar,,,
6813,REFRIGERADOR IMBERA VRD35 2 PUERTAS BLANCO,Equilinea,Por revisar,,,
6813,REFRIGERADOR IMBERA VRD35 2 PUERTAS BLANCO,Proquip,Por revisar,,,
6814,REFRIGERADOR IMBERA VRQ35 4 PUERTAS BLANCO,Naresa,Por revisar,,,
6814,REFRIGERADOR IMBERA VRQ35 4 PUERTAS BLANCO,Equilinea,Por revisar,,,
6814,REFRIGERADOR IMBERA VRQ35 4 PUERTAS BLANCO,Proquip,Por revisar,,,
6815,REFRIGERADOR IMBERA G342 2 PUERTAS BLANCO,Naresa,Por revisar,,,
6815,REFRIGERADOR IMBERA G342 2 PUERTAS BLANCO,Equilinea,Por revisar,,,
6815,REFRIGERADOR IMBERA G342 2 PUERTAS BLANCO,Proquip,Por revisar,,,
6816,REFRIGERADOR IMBERA G342D 3 PUERTAS BLANCO,Naresa,Por revisar,,,
6816,REFRIGERADOR IMBERA G342D 3 PUERTAS BLANCO,Equilinea,Por revisar,,,
6816,REFRIGERADOR IMBERA G342D 3 PUERTAS BLANCO,Proquip,Por revisar,,,
6817,REFRIGERADOR IMBERA G372 3 PUERTAS BLANCO,Naresa,Por revisar,,,
6817,REFRIGERADOR IMBERA G372 3 PUERTAS BLANCO,Equilinea,Por revisar,,,
6817,REFRIGERADOR IMBERA G372 3 PUERTAS BLANCO,Proquip,Por revisar,,,
6818,DISPENSADOR DE AGUA IMBERA 20 LITROS BLANCO CON GRIS,Naresa,Por revisar,,,
6818,DISPENSADOR DE AGUA IMBERA 20 LITROS BLANCO CON GRIS,Equilinea,Por revisar,,,
6818,DISPENSADOR DE AGUA IMBERA 20 LITROS BLANCO CON GRIS,Proquip,Por revisar,,,
6819,REFRIGERADOR IMBERA MINIBAR DISEÑOS SVC01-B1,Naresa,Por revisar,,,
6819,REFRIGERADOR IMBERA MINIBAR DISEÑOS SVC01-B1,Equilinea,Por revisar,,,
6819,REFRIGERADOR IMBERA MINIBAR DISEÑOS SVC01-B1,Proquip,Por revisar,,,
6820,CAVA DE VINOS IMBERA EVC01-W1 NEGRA,Naresa,Por revisar,,,
6820,CAVA DE VINOS IMBERA EVC01-W1 NEGRA,Equilinea,Por revisar,,,
6820,CAVA DE VINOS IMBERA EVC01-W1 NEGRA,Proquip,Por revisar,,,
6822,REFRIGERADOR COBALT IMBERA VR-04 NEGRO,Naresa,Por revisar,,,
6822,REFRIGERADOR COBALT IMBERA VR-04 NEGRO,Equilinea,Por revisar,,,
6822,REFRIGERADOR COBALT IMBERA VR-04 NEGRO,Proquip,Por revisar,,,
6823,REFRIGERADOR COBALT IMBERA VL-100 NEGRO,Naresa,Por revisar,,,
6823,REFRIGERADOR COBALT IMBERA VL-100 NEGRO,Equilinea,Por revisar,,,
6823,REFRIGERADOR COBALT IMBERA VL-100 NEGRO,Proquip,Por revisar,,,
6824,REFRIGERADOR COBALT IMBERA VR-17 NEGRO,Naresa,Por revisar,,,
6824,REFRIGERADOR COBALT IMBERA VR-17 NEGRO,Equilinea,Por revisar,,,
6824,REFRIGERADOR COBALT IMBERA VR-17 NEGRO,Proquip,Por revisar,,,
6825,REFRIGERADOR COBALT IMBERA VR-25 NEGRO,Naresa,Por revisar,,,
6825,REFRIGERADOR COBALT IMBERA VR-25 NEGRO,Equilinea,Por revisar,,,
6825,REFRIGERADOR COBALT IMBERA VR-25 NEGRO,Proquip,Por revisar,,,
6826,REFRIGERADOR COBALT IMBERA VR-26 NEGRO 2 PUERTAS,Naresa,Por revisar,,,
6826,REFRIGERADOR COBALT IMBERA VR-26 NEGRO 2 PUERTAS,Equilinea,Por revisar,,,
6826,REFRIGERADOR COBALT IMBERA VR-26 NEGRO 2 PUERTAS,Proquip,Por revisar,,,
6827,ENFRIADOR HORIZONTAL IMBERA HR18 2 PUERTAS NEGRO,Naresa,Por revisar,,,
6827,ENFRIADOR HORIZONTAL IMBERA HR18 2 PUERTAS NEGRO,Equilinea,Por revisar,,,
6827,ENFRIADOR HORIZONTAL IMBERA HR18 2 PUERTAS NEGRO,Proquip,Por revisar,,,
6828,REFRIGERADOR CERVECERO IMBERA CCV24 NEGRO,Naresa,Por revisar,,,
6828,REFRIGERADOR CERVECERO IMBERA CCV24 NEGRO,Equilinea,Por revisar,,,
6828,REFRIGERADOR CERVECERO IMBERA CCV24 NEGRO,Proquip,Por revisar,,,
6829,REFRIGERADOR CERVECERO IMBERA CCV72 NEGRO,Naresa,Por revisar,,,
6829,REFRIGERADOR CERVECERO IMBERA CCV72 NEGRO,Equilinea,Por revisar,,,
6829,REFRIGERADOR CERVECERO IMBERA CCV72 NEGRO,Proquip,Por revisar,,,
6830,REFRIGERADOR CERVECERO IMBERA CCV144 NEGRO,Naresa,Por revisar,,,
6830,REFRIGERADOR CERVECERO IMBERA CCV144 NEGRO,Equilinea,Por revisar,,,
6830,REFRIGERADOR CERVECERO IMBERA CCV144 NEGRO,Proquip,Por revisar,,,
6831,REFRIGERADOR CERVECERO IMBERA CCV320 NEGRO,Naresa,Por revisar,,,
6831,REFRIGERADOR CERVECERO IMBERA CCV320 NEGRO,Equilinea,Por revisar,,,
6831,REFRIGERADOR CERVECERO IMBERA CCV320 NEGRO,Proquip,Por revisar,,,
6832,REFRIGERADOR CERVECERO IMBERA CCV500 NEGRO,Naresa,Por revisar,,,
6832,REFRIGERADOR CERVECERO IMBERA CCV500 NEGRO,Equilinea,Por revisar,,,
6832,REFRIGERADOR CERVECERO IMBERA CCV500 NEGRO,Proquip,Por revisar,,,
6833,REFRIGERADOR CERVECERO IMBERA CCV900 NEGRO 2 PUERTAS,Naresa,Por revisar,,,
6833,REFRIGERADOR CERVECERO IMBERA CCV900 NEGRO 2 PUERTAS,Equilinea,Por revisar,,,
6833,REFRIGERADOR CERVECERO IMBERA CCV900 NEGRO 2 PUERTAS,Proquip,Por revisar,,,
6834,REFRIGERADOR CERVECERO IMBERA CCV1350 NEGRO 3 PUERTAS,Naresa,Por revisar,,,
6834,REFRIGERADOR CERVECERO IMBERA CCV1350 NEGRO 3 PUERTAS,Equilinea,Por revisar,,,
6834,REFRIGERADOR CERVECERO IMBERA CCV1350 NEGRO 3 PUERTAS,Proquip,Por revisar,,,
6835,CONGELADOR VERTICAL IMBERA VF1.5 BLANCO,Naresa,Por revisar,,,
6835,CONGELADOR VERTICAL IMBERA VF1.5 BLANCO,Equilinea,Por revisar,,,
6835,CONGELADOR VERTICAL IMBERA VF1.5 BLANCO,Proquip,Por revisar,,,
6836,CONGELADOR VERTICAL IMBERA VF04 BLANCO,Naresa,Por revisar,,,
6836,CONGELADOR VERTICAL IMBERA VF04 BLANCO,Equilinea,Por revisar,,,
6836,CONGELADOR VERTICAL IMBERA VF04 BLANCO,Proquip,Por revisar,,,
6837,CONGELADOR VERTICAL IMBERA VFS08 BLANCO,Naresa,Por revisar,,,
6837,CONGELADOR VERTICAL IMBERA VFS08 BLANCO,Equilinea,Por revisar,,,
6837,CONGELADOR VERTICAL IMBERA VFS08 BLANCO,Proquip,Por revisar,,,
6838,CONGELADOR VERTICAL IMBERA VFS16 BLANCO,Naresa,Por revisar,,,
6838,CONGELADOR VERTICAL IMBERA VFS16 BLANCO,Equilinea,Por revisar,,,
6838,CONGELADOR VERTICAL IMBERA VFS16 BLANCO,Proquip,Por revisar,,,
6839,CONGELADOR VERTICAL IMBERA VFS24 BLANCO,Naresa,Por revisar,,,
6839,CONGELADOR VERTICAL IMBERA VFS24 BLANCO,Equilinea,Por revisar,,,
6839,CONGELADOR VERTICAL IMBERA VFS24 BLANCO,Proquip,Por revisar,,,
6841,FABRICA DE HIELO IMBERA 20 KGS FH-20,Naresa,Por revisar,,,
6841,FABRICA DE HIELO IMBERA 20 KGS FH-20,Equilinea,Por revisar,,,
6841,FABRICA DE HIELO IMBERA 20 KGS FH-20,Proquip,Por revisar,,,
6842,"CONGELADOR HORIZONTAL IMBERA 17"" HFS17 BLANCO",Naresa,Por revisar,,,
6842,"CONGELADOR HORIZONTAL IMBERA 17"" HFS17 BLANCO",Equilinea,Por revisar,,,
6842,"CONGELADOR HORIZONTAL IMBERA 17"" HFS17 BLANCO",Proquip,Por revisar,,,
6843,"CONGELADOR HORIZONTAL IMBERA 25"" HFS25 BLANCO",Naresa,Por revisar,,,
6843,"CONGELADOR HORIZONTAL IMBERA 25"" HFS25 BLANCO",Equilinea,Por revisar,,,
6843,"CONGELADOR HORIZONTAL IMBERA 25"" HFS25 BLANCO",Proquip,Por revisar,,,
6844,"CONGELADOR HORIZONTAL IMBERA 25"" HF25 2 PUERTAS BLANC",Naresa,Por revisar,,,
6844,"CONGELADOR HORIZONTAL IMBERA 25"" HF25 2 PUERTAS BLANC",Equilinea,Por revisar,,,
6844,"CONGELADOR HORIZONTAL IMBERA 25"" HF25 2 PUERTAS BLANC",Proquip,Por revisar,,,
6850,"CONGELADOR HORIZONTAL HF10 IMBERA 10"" CRISTAL CURVO B",Naresa,Por revisar,,,
6850,"CONGELADOR HORIZONTAL HF10 IMBERA 10"" CRISTAL CURVO B",Equilinea,Por revisar,,,
6850,"CONGELADOR HORIZONTAL HF10 IMBERA 10"" CRISTAL CURVO B",Proquip,Por revisar,,,
6851,"CONGELADOR HORIZONTAL HF14 IMBERA 14"" CRISTAL PLANO B",Naresa,Por revisar,,,
6851,"CONGELADOR HORIZONTAL HF14 IMBERA 14"" CRISTAL PLANO B",Equilinea,Por revisar,,,
6851,"CONGELADOR HORIZONTAL HF14 IMBERA 14"" CRISTAL PLANO B",Proquip,Por revisar,,,
6852,"CONGELADOR HORIZONTAL HF26 IMBERA 26"" CRISTAL CURVO B",Naresa,Por revisar,,,
6852,"CONGELADOR HORIZONTAL HF26 IMBERA 26"" CRISTAL CURVO B",Equilinea,Por revisar,,,
6852,"CONGELADOR HORIZONTAL HF26 IMBERA 26"" CRISTAL CURVO B",Proquip,Por revisar,,,
6856,CONGELADOR HORIZONTAL IMBERA HF15 BLANCO DUAL,Naresa,Por revisar,,,
6856,CONGELADOR HORIZONTAL IMBERA HF15 BLANCO DUAL,Equilinea,Por revisar,,,
6856,CONGELADOR HORIZONTAL IMBERA HF15 BLANCO DUAL,Proquip,Por revisar,,,
6864,VITRINA CREMERA IMBERA BHS150 ACERO INOXIDABLE,Naresa,Por revisar,,,
6864,VITRINA CREMERA IMBERA BHS150 ACERO INOXIDABLE,Equilinea,Por revisar,,,
6864,VITRINA CREMERA IMBERA BHS150 ACERO INOXIDABLE,Proquip,Por revisar,,,
6865,VITRINA CARNICERA IMBERA BHS200C NEGRA,Naresa,Por revisar,,,
6865,VITRINA CARNICERA IMBERA BHS200C NEGRA,Equilinea,Por revisar,,,
6865,VITRINA CARNICERA IMBERA BHS200C NEGRA,Proquip,Por revisar,,,
6866,VITRINA CARNICERA IMBERA BHS200C BLANCA,Naresa,Por revisar,,,
6866,VITRINA CARNICERA IMBERA BHS200C BLANCA,Equilinea,Por revisar,,,
6866,VITRINA CARNICERA IMBERA BHS200C BLANCA,Proquip,Por revisar,,,
6867,VITRINA CARNICERA IMBERA BHS200C ACERO INOXIDABLE,Naresa,Por revisar,,,
6867,VITRINA CARNICERA IMBERA BHS200C ACERO INOXIDABLE,Equilinea,Por revisar,,,
6867,VITRINA CARNICERA IMBERA BHS200C ACERO INOXIDABLE,Proquip,Por revisar,,,
6868,VITRINA CREMERA IMBERA BHS200 ACERO INOX,Naresa,Por revisar,,,
6868,VITRINA CREMERA IMBERA BHS200 ACERO INOX,Equilinea,Por revisar,,,
6868,VITRINA CREMERA IMBERA BHS200 ACERO INOX,Proquip,Por revisar,,,
6871,TRAMO ABIERTO VRA23 BLANCO,Naresa,Por revisar,,,
6871,TRAMO ABIERTO VRA23 BLANCO,Equilinea,Por revisar,,,
6871,TRAMO ABIERTO VRA23 BLANCO,Proquip,Por revisar,,,
6872,TRAMO ABIERTO VRA23 NEGRO,Naresa,Por revisar,,,
6872,TRAMO ABIERTO VRA23 NEGRO,Equilinea,Por revisar,,,
6872,TRAMO ABIERTO VRA23 NEGRO,Proquip,Por revisar,,,
6877,CONGELADOR VERTIVAL IMBERA VFS24 ACERO INOX PUERTA CR,Naresa,Por revisar,,,
6877,CONGELADOR VERTIVAL IMBERA VFS24 ACERO INOX PUERTA CR,Equilinea,Por revisar,,,
6877,CONGELADOR VERTIVAL IMBERA VFS24 ACERO INOX PUERTA CR,Proquip,Por revisar,,,
6878,REFRIGERADOR IMBERA G319 ACERO INOX PUERTA CRISTAL,Naresa,Por revisar,,,
6878,REFRIGERADOR IMBERA G319 ACERO INOX PUERTA CRISTAL,Equilinea,Por revisar,,,
6878,REFRIGERADOR IMBERA G319 ACERO INOX PUERTA CRISTAL,Proquip,Por revisar,,,
6879,REFRIGERADOR IMBERA VRD43 ACERO INOX 2 PUERTAS CRISTA,Naresa,Por revisar,,,
6879,REFRIGERADOR IMBERA VRD43 ACERO INOX 2 PUERTAS CRISTA,Equilinea,Por revisar,,,
6879,REFRIGERADOR IMBERA VRD43 ACERO INOX 2 PUERTAS CRISTA,Proquip,Por revisar,,,
6880,CONGELADOR DOS PUERTAS CRISTAL ACERO INOXIDABLE VFD43,Naresa,Por revisar,,,
6880,CONGELADOR DOS PUERTAS CRISTAL ACERO INOXIDABLE VFD43,Equilinea,Por revisar,,,
6880,CONGELADOR DOS PUERTAS CRISTAL ACERO INOXIDABLE VFD43,Proquip,Por revisar,,,
6881,REFRIGERADOR IMBERA G319 ACERO INOX PUERTA SOLIDA,Naresa,Por revisar,,,
6881,REFRIGERADOR IMBERA G319 ACERO INOX PUERTA SOLIDA,Equilinea,Por revisar,,,
6881,REFRIGERADOR IMBERA G319 ACERO INOX PUERTA SOLIDA,Proquip,Por revisar,,,
6882,REFRIGERADOR IMBERA VRD43 ACERO INOX 2 PUERTAS SOLIDA,Naresa,Por revisar,,,
6882,REFRIGERADOR IMBERA VRD43 ACERO INOX 2 PUERTAS SOLIDA,Equilinea,Por revisar,,,
6882,REFRIGERADOR IMBERA VRD43 ACERO INOX 2 PUERTAS SOLIDA,Proquip,Por revisar,,,
6883,REFRIGERADOR IMBERA VR12 ACERO INOX PUERTA CRISTAL,Naresa,Por revisar,,,
6883,REFRIGERADOR IMBERA VR12 ACERO INOX PUERTA CRISTAL,Equilinea,Por revisar,,,
6883,REFRIGERADOR IMBERA VR12 ACERO INOX PUERTA CRISTAL,Proquip,Por revisar,,,
6884,REBANADORA PROTEK RPK-250B,Naresa,Por revisar,,,
6884,REBANADORA PROTEK RPK-250B,Equilinea,Por revisar,,,
6884,REBANADORA PROTEK RPK-250B,Proquip,Por revisar,,,
6885,REBANADORA PROTEK RPK-300B,Naresa,Por revisar,,,
6885,REBANADORA PROTEK RPK-300B,Equilinea,Por revisar,,,
6885,REBANADORA PROTEK RPK-300B,Proquip,Por revisar,,,
6886,REBANADORA PROTEK RPK-300,Naresa,Por revisar,,,
6886,REBANADORA PROTEK RPK-300,Equilinea,Por revisar,,,
6886,REBANADORA PROTEK RPK-300,Proquip,Por revisar,,,
6887,REBANADORA PROTEK SPK-300AI 1/3HP 110/60,Naresa,Por revisar,,,
6887,REBANADORA PROTEK SPK-300AI 1/3HP 110/60,Equilinea,Por revisar,,,
6887,REBANADORA PROTEK SPK-300AI 1/3HP 110/60,Proquip,Por revisar,,,
6888,REBANADORA PROTEK RPK-330 1/3HP/110 V.,Naresa,Por revisar,,,
6888,REBANADORA PROTEK RPK-330 1/3HP/110 V.,Equilinea,Por revisar,,,
6888,REBANADORA PROTEK RPK-330 1/3HP/110 V.,Proquip,Por revisar,,,
6889,MOLINO PROTEK MPK12 3/4 HP 110/60/M NAC,Naresa,Por revisar,,,
6889,MOLINO PROTEK MPK12 3/4 HP 110/60/M NAC,Equilinea,Por revisar,,,
6889,MOLINO PROTEK MPK12 3/4 HP 110/60/M NAC,Proquip,Por revisar,,,
6890,MOLINO PROTEK MPK-22 1 HP,Naresa,Por revisar,,,
6890,MOLINO PROTEK MPK-22 1 HP,Equilinea,Por revisar,,,
6890,MOLINO PROTEK MPK-22 1 HP,Proquip,Por revisar,,,
6891,MOLINO PROTEK MPK22SS 1HP,Naresa,Por revisar,,,
6891,MOLINO PROTEK MPK22SS 1HP,Equilinea,Por revisar,,,
6891,MOLINO PROTEK MPK22SS 1HP,Proquip,Por revisar,,,
6892,MOLINO PROTEK MPK22ES 1HP,Naresa,Por revisar,,,
6892,MOLINO PROTEK MPK22ES 1HP,Equilinea,Por revisar,,,
6892,MOLINO PROTEK MPK22ES 1HP,Proquip,Por revisar,,,
6893,MOLINO PROTEK MPK22ES 2HP,Naresa,Por revisar,,,
6893,MOLINO PROTEK MPK22ES 2HP,Equilinea,Por revisar,,,
6893,MOLINO PROTEK MPK22ES 2HP,Proquip,Por revisar,,,
6894,MOLINO PROTEK MPK32 5HP 220V,Naresa,Por revisar,,,
6894,MOLINO PROTEK MPK32 5HP 220V,Equilinea,Por revisar,,,
6894,MOLINO PROTEK MPK32 5HP 220V,Proquip,Por revisar,,,
6895,SIERRA PROTEK SPK295J 1.5HP,Naresa,Por revisar,,,
6895,SIERRA PROTEK SPK295J 1.5HP,Equilinea,Por revisar,,,
6895,SIERRA PROTEK SPK295J 1.5HP,Proquip,Por revisar,,,
6896,SIERRA PROTEK SPK295SS 1.5 HP ACERO INOXIDABLE,Naresa,Por revisar,,,
6896,SIERRA PROTEK SPK295SS 1.5 HP ACERO INOXIDABLE,Equilinea,Por revisar,,,
6896,SIERRA PROTEK SPK295SS 1.5 HP ACERO INOXIDABLE,Proquip,Por revisar,,,
6897,SIERRA PROTEK SPK295A 1.5HP,Naresa,Por revisar,,,
6897,SIERRA PROTEK SPK295A 1.5HP,Equilinea,Por revisar,,,
6897,SIERRA PROTEK SPK295A 1.5HP,Proquip,Por revisar,,,
6898,SIERRA PROTEK SPK120 3HP 220V ACERO INOXIDABLE,Naresa,Por revisar,,,
6898,SIERRA PROTEK SPK120 3HP 220V ACERO INOXIDABLE,Equilinea,Por revisar,,,
6898,SIERRA PROTEK SPK120 3HP 220V ACERO INOXIDABLE,Proquip,Por revisar,,,
6899,LICUADORA MESA PROTEK LM12,Naresa,Por revisar,,,
6899,LICUADORA MESA PROTEK LM12,Equilinea,Por revisar,,,
6899,LICUADORA MESA PROTEK LM12,Proquip,Por revisar,,,
6900,LICUADORA PEDESTAL PROTEK LP12,Naresa,Por revisar,,,
6900,LICUADORA PEDESTAL PROTEK LP12,Equilinea,Por revisar,,,
6900,LICUADORA PEDESTAL PROTEK LP12,Proquip,Por revisar,,,
6901,BATIDORA PROTEK BP7  7 LITROS,Naresa,Por revisar,,,
6901,BATIDORA PROTEK BP7  7 LITROS,Equilinea,Por revisar,,,
6901,BATIDORA PROTEK BP7  7 LITROS,Proquip,Por revisar,,,
6902,BATIDORA PROTEK BP20 20 LITROS,Naresa,Por revisar,,,
6902,BATIDORA PROTEK BP20 20 LITROS,Equilinea,Por revisar,,,
6902,BATIDORA PROTEK BP20 20 LITROS,Proquip,Por revisar,,,
6903,AMASADORA PROTEK A20P  20 LITROS,Naresa,Por revisar,,,
6903,AMASADORA PROTEK A20P  20 LITROS,Equilinea,Por revisar,,,
6903,AMASADORA PROTEK A20P  20 LITROS,Proquip,Por revisar,,,
6904,PROCESADOR DE ALIMENTOS PROTEK PVK-180,Naresa,Por revisar,,,
6904,PROCESADOR DE ALIMENTOS PROTEK PVK-180,Equilinea,Por revisar,,,
6904,PROCESADOR DE ALIMENTOS PROTEK PVK-180,Proquip,Por revisar,,,
6905,TURBOLICUADOR PROTEK TRK350BN 350 BRAZO NORMAL,Naresa,Por revisar,,,
6905,TURBOLICUADOR PROTEK TRK350BN 350 BRAZO NORMAL,Equilinea,Por revisar,,,
6905,TURBOLICUADOR PROTEK TRK350BN 350 BRAZO NORMAL,Proquip,Por revisar,,,
6906,TURBOLICUADOR PROTEK TRK350BL 350 BRAZO LARGO,Naresa,Por revisar,,,
6906,TURBOLICUADOR PROTEK TRK350BL 350 BRAZO LARGO,Equilinea,Por revisar,,,
6906,TURBOLICUADOR PROTEK TRK350BL 350 BRAZO LARGO,Proquip,Por revisar,,,
6907,TERMOSELLADORA PROTEX TSK500,Naresa,Por revisar,,,
6907,TERMOSELLADORA PROTEX TSK500,Equilinea,Por revisar,,,
6907,TERMOSELLADORA PROTEX TSK500,Proquip,Por revisar,,,
6908,"HORNO MICROONDAS PROTEK DIGITAL 0.9""",Naresa,Por revisar,,,
6908,"HORNO MICROONDAS PROTEK DIGITAL 0.9""",Equilinea,Por revisar,,,
6908,"HORNO MICROONDAS PROTEK DIGITAL 0.9""",Proquip,Por revisar,,,
6909,BASCULA PORCIONADORA BPK-5 KGS,Naresa,Por revisar,,,
6909,BASCULA PORCIONADORA BPK-5 KGS,Equilinea,Por revisar,,,
6909,BASCULA PORCIONADORA BPK-5 KGS,Proquip,Por revisar,,,
6910,BASCULA MULTIFUNCIONAL PROTEK BPK-20 KGS,Naresa,Por revisar,,,
6910,BASCULA MULTIFUNCIONAL PROTEK BPK-20 KGS,Equilinea,Por revisar,,,
6910,BASCULA MULTIFUNCIONAL PROTEK BPK-20 KGS,Proquip,Por revisar,,,
6911,BASCULA MULTIFUNCIONAL PROTEK BPK-40 KGS,Naresa,Por revisar,,,
6911,BASCULA MULTIFUNCIONAL PROTEK BPK-40 KGS,Equilinea,Por revisar,,,
6911,BASCULA MULTIFUNCIONAL PROTEK BPK-40 KGS,Proquip,Por revisar,,,
6912,BASCULA MULTIFUNCIONAL PROTEK BPK-40P,Naresa,Por revisar,,,
6912,BASCULA MULTIFUNCIONAL PROTEK BPK-40P,Equilinea,Por revisar,,,
6912,BASCULA MULTIFUNCIONAL PROTEK BPK-40P,Proquip,Por revisar,,,
6913,BASCULA MULTIFUNCIONAL PROTEK BPK-40 KGS PLUS,Naresa,Por revisar,,,
6913,BASCULA MULTIFUNCIONAL PROTEK BPK-40 KGS PLUS,Equilinea,Por revisar,,,
6913,BASCULA MULTIFUNCIONAL PROTEK BPK-40 KGS PLUS,Proquip,Por revisar,,,
6914,BASCULA MULTIFUNCIONAL PROTEK BPK-40 KGS PRO,Naresa,Por revisar,,,
6914,BASCULA MULTIFUNCIONAL PROTEK BPK-40 KGS PRO,Equilinea,Por revisar,,,
6914,BASCULA MULTIFUNCIONAL PROTEK BPK-40 KGS PRO,Proquip,Por revisar,,,
6915,BASCULA DE RECIBO PROTEK BPK-100 KGS,Naresa,Por revisar,,,
6915,BASCULA DE RECIBO PROTEK BPK-100 KGS,Equilinea,Por revisar,,,
6915,BASCULA DE RECIBO PROTEK BPK-100 KGS,Proquip,Por revisar,,,
6916,BASCULA DE RECIBO PROTEK BPK-200 KGS,Naresa,Por revisar,,,
6916,BASCULA DE RECIBO PROTEK BPK-200 KGS,Equilinea,Por revisar,,,
6916,BASCULA DE RECIBO PROTEK BPK-200 KGS,Proquip,Por revisar,,,
6917,BASCULA DE RECIBO PROTEK BPK-500 KGS,Naresa,Por revisar,,,
6917,BASCULA DE RECIBO PROTEK BPK-500 KGS,Equilinea,Por revisar,,,
6917,BASCULA DE RECIBO PROTEK BPK-500 KGS,Proquip,Por revisar,,,
6918,BASCULA PLATAFORMA PROTEK BPK-2500-4,Naresa,Por revisar,,,
6918,BASCULA PLATAFORMA PROTEK BPK-2500-4,Equilinea,Por revisar,,,
6918,BASCULA PLATAFORMA PROTEK BPK-2500-4,Proquip,Por revisar,,,
6919,MESA DE ACERO INOXIDABLE CON ENTREPAÑO 1.20 CMS PROTE,Naresa,Por revisar,,,
6919,MESA DE ACERO INOXIDABLE CON ENTREPAÑO 1.20 CMS PROTE,Equilinea,Por revisar,,,
6919,MESA DE ACERO INOXIDABLE CON ENTREPAÑO 1.20 CMS PROTE,Proquip,Por revisar,,,
6920,MESA DE ACERO INOXIDABLE CON ENTREPAÑO 1.50 CMS PROTE,Naresa,Por revisar,,,
6920,MESA DE ACERO INOXIDABLE CON ENTREPAÑO 1.50 CMS PROTE,Equilinea,Por revisar,,,
6920,MESA DE ACERO INOXIDABLE CON ENTREPAÑO 1.50 CMS PROTE,Proquip,Por revisar,,,
6921,DESPACHADOR DE BEBIDAS PROTEK DB-18X2,Naresa,Por revisar,,,
6921,DESPACHADOR DE BEBIDAS PROTEK DB-18X2,Equilinea,Por revisar,,,
6921,DESPACHADOR DE BEBIDAS PROTEK DB-18X2,Proquip,Por revisar,,,
6922,DESPACHADOR DE BEBIDAS PROTEK DB-18X3,Naresa,Por revisar,,,
6922,DESPACHADOR DE BEBIDAS PROTEK DB-18X3,Equilinea,Por revisar,,,
6922,DESPACHADOR DE BEBIDAS PROTEK DB-18X3,Proquip,Por revisar,,,
6924,CAMARA PAQUETE REFRIGERACION IMBERA,Naresa,Por revisar,,,
6924,CAMARA PAQUETE REFRIGERACION IMBERA,Equilinea,Por revisar,,,
6924,CAMARA PAQUETE REFRIGERACION IMBERA,Proquip,Por revisar,,,
6925,CAMARA PAQUETE MEDIA CONGELACION IMBERA,Naresa,Por revisar,,,
6925,CAMARA PAQUETE MEDIA CONGELACION IMBERA,Equilinea,Por revisar,,,
6925,CAMARA PAQUETE MEDIA CONGELACION IMBERA,Proquip,Por revisar,,,
6926,CAMARA PAQUETE CONGELACION IMBERA,Naresa,Por revisar,,,
6926,CAMARA PAQUETE CONGELACION IMBERA,Equilinea,Por revisar,,,
6926,CAMARA PAQUETE CONGELACION IMBERA,Proquip,Por revisar,,,
